id,nummi,agerevq,couple,iris,sexe,tact
4057389,14325,035,1,765401003,1,11
4057390,14326,085,2,765400202,1,21
4057391,14327,020,2,765400102,2,11
4057392,14328,005,2,765401005,1,23
4057393,14328,005,2,765401005,1,23
4057394,14328,035,1,765401005,1,11
4057395,14328,035,1,765401005,2,11
4057396,14329,030,2,765400201,2,11
4057397,14330,020,1,765400103,2,12
4057398,14330,025,1,765400103,1,11
4057399,14331,040,2,765400602,2,11
4057400,14332,015,2,765400204,2,22
4057401,14333,020,2,76540XXXX,1,11
4057402,14333,020,1,76540XXXX,2,11
4057403,14334,050,2,765400602,1,11
4057404,14335,085,1,765400104,2,21
4057405,14335,085,1,765400104,1,21
4057406,14336,070,2,765400304,2,21
4057407,14337,020,2,765400104,1,22
4057408,14338,020,2,765400404,1,12
4057409,14339,025,1,765400901,2,11
4057410,14339,005,2,765400901,1,23
4057411,14339,030,1,765400901,1,11
4057412,14339,000,2,765400901,2,23
4057413,14340,020,2,765400201,1,22
4057414,14341,035,2,765400101,2,12
4057415,14342,025,1,765401003,2,11
4057416,14342,025,1,765401003,1,11
4057417,14343,020,1,765400303,1,11
4057418,14343,020,1,765400303,2,11
4057419,14344,045,2,765400403,1,11
4057420,14345,070,2,765400501,2,21
4057421,14346,035,2,765400303,1,12
4057422,14347,060,1,765400504,2,11
4057423,14347,060,1,765400504,1,21
4057424,14348,040,2,765400304,1,11
4057425,14349,030,2,765401001,1,11
4057426,14350,025,1,765401003,2,11
4057427,14350,030,1,765401003,1,11
4057428,14351,020,2,765400103,2,11
4057429,14352,055,1,765400105,2,24
4057430,14352,065,1,765400105,1,21
4057431,14353,025,1,765400102,2,11
4057432,14353,025,1,765400102,1,11
4057433,14354,025,1,765400404,2,11
4057434,14354,025,1,765400404,1,11
4057435,14355,045,2,765401002,1,11
4057436,14355,015,2,765401002,2,22
4057437,14355,045,2,765401002,2,11
4057438,14356,050,1,765401002,2,11
4057439,14356,050,1,765401002,1,11
4057440,14357,015,2,765400202,2,22
4057441,14358,060,1,765400306,2,21
4057442,14358,065,1,765400306,1,21
4057443,14359,020,2,765401001,1,12
4057444,14359,040,2,765401001,2,12
4057445,14360,020,1,765400303,1,11
4057446,14360,020,1,765400303,2,11
4057447,14361,050,1,765400102,2,24
4057448,14361,050,1,765400102,1,11
4057449,14362,050,2,765400404,1,12
4057450,14363,065,1,765400203,2,21
4057451,14363,070,1,765400203,1,21
4057452,14364,020,1,765400604,2,12
4057453,14364,025,1,765400604,1,11
4057454,14365,050,2,765400303,2,11
4057455,14366,070,1,765401001,1,21
4057456,14366,065,1,765401001,2,21
4057457,14367,020,1,765400204,2,22
4057458,14367,025,1,765400204,1,22
4057459,14368,000,2,765400106,2,23
4057460,14368,040,2,765400106,2,11
4057461,14369,015,2,765401002,2,22
4057462,14369,020,2,765401002,1,12
4057463,14369,015,2,765401002,1,22
4057464,14369,040,2,765401002,2,11
4057465,14370,065,1,765400306,1,21
4057466,14371,075,2,765400202,2,21
4057467,14372,020,2,765400305,2,22
4057468,14372,020,2,765400305,2,22
4057469,14373,025,2,765400104,2,11
4057470,14374,020,2,765400101,1,22
4057471,14375,035,1,765400306,2,11
4057472,14375,005,2,765400306,1,23
4057473,14375,035,1,765400306,1,11
4057474,14375,005,2,765400306,2,23
4057475,14376,050,1,765400404,2,11
4057476,14376,045,1,765400404,1,11
4057477,14377,030,2,765400602,2,11
4057478,14378,060,2,765400501,2,21
4057479,14379,050,2,765400502,1,12
4057480,14380,050,2,765400305,2,11
4057481,14380,015,2,765400305,2,22
4057482,14381,035,1,765400403,2,11
4057483,14381,000,2,765400403,1,23
4057484,14381,045,1,765400403,1,11
4057485,14381,000,2,765400403,1,23
4057486,14381,000,2,765400403,1,23
4057487,14382,020,2,765400501,1,22
4057488,14383,030,2,765400106,2,11
4057489,14384,020,2,765400303,2,11
4057490,14385,060,2,765400801,1,11
4057491,14386,060,2,765400604,2,21
4057492,14387,065,1,765400405,1,11
4057493,14387,055,1,765400405,2,11
4057494,14388,050,2,765400501,2,25
4057495,14388,025,2,765400501,1,12
4057496,14389,015,1,765400502,2,22
4057497,14389,025,1,765400502,1,11
4057498,14390,080,2,765400301,2,21
4057499,14391,075,2,765400504,2,21
4057500,14392,020,1,765400203,1,12
4057501,14393,065,1,765400402,1,21
4057502,14393,065,1,765400402,2,21
4057503,14394,060,1,765400106,2,11
4057504,14394,060,1,765400106,1,11
4057505,14395,050,1,765400203,2,11
4057506,14395,055,1,765400203,1,11
4057507,14396,015,2,765400103,1,11
4057508,14396,020,2,765400103,1,22
4057509,14397,020,1,765401002,2,22
4057510,14397,020,1,765401002,1,11
4057511,14398,050,1,765400503,1,11
4057512,14398,040,1,765400503,2,11
4057513,14398,010,2,765400503,1,22
4057514,14399,050,2,765400102,1,11
4057515,14399,050,2,765400102,2,11
4057516,14400,030,1,765400902,1,11
4057517,14400,025,1,765400902,2,11
4057518,14401,025,2,765400101,2,11
4057519,14402,075,2,765400601,2,21
4057520,14403,015,2,765400201,2,22
4057521,14404,040,2,765401001,2,11
4057522,14405,055,2,765401005,2,11
4057523,14406,015,2,765400201,2,22
4057524,14407,045,2,765400402,2,11
4057525,14408,020,2,765400404,2,22
4057526,14409,020,2,765400501,1,11
4057527,14410,025,2,765400203,2,25
4057528,14411,025,2,765400105,1,25
4057529,14412,055,2,765401002,1,11
4057530,14413,080,1,765400304,1,25
4057531,14413,080,1,765400304,2,21
4057532,14414,050,2,765400106,1,12
4057533,14415,020,2,765400405,1,11
4057534,14416,015,2,765400204,1,22
4057535,14417,000,2,765400405,1,23
4057536,14417,040,1,765400405,2,11
4057537,14417,040,1,765400405,1,12
4057538,14417,005,2,765400405,1,23
4057539,14418,025,1,765400501,2,11
4057540,14418,025,1,765400501,1,11
4057541,14419,030,2,765400106,1,11
4057542,14420,025,2,765400404,2,11
4057543,14420,025,2,765400404,1,11
4057544,14421,030,1,765401004,1,11
4057545,14421,000,2,765401004,1,23
4057546,14421,030,1,765401004,2,12
4057547,14422,045,2,765400303,1,11
4057548,14423,080,2,765400203,2,21
4057549,14424,060,2,765400503,2,21
4057550,14425,050,1,765401003,2,11
4057551,14425,055,1,765401003,1,11
4057552,14426,075,2,765400702,2,21
4057553,14427,020,1,765400602,1,22
4057554,14427,075,2,765400602,2,21
4057555,14428,020,1,765400106,2,22
4057556,14428,020,1,765400106,1,11
4057557,14429,030,2,765400501,2,11
4057558,14429,015,2,765400501,2,22
4057559,14430,020,2,765400404,2,22
4057560,14431,015,2,765400202,2,22
4057561,14432,035,2,765400602,2,11
4057562,14433,085,2,765400305,2,21
4057563,14434,035,2,765401003,2,11
4057564,14435,035,2,765400901,2,11
4057565,14435,000,2,765400901,1,23
4057566,14435,000,2,765400901,1,23
4057567,14436,075,2,765400702,2,21
4057568,14437,075,2,765400501,2,21
4057569,14438,060,2,765400104,2,21
4057570,14439,035,2,765400701,2,12
4057571,14440,055,2,765400504,1,21
4057572,14441,020,2,765401001,1,11
4057573,14442,065,1,765400305,1,21
4057574,14442,065,1,765400305,2,21
4057575,14443,030,2,765400102,2,11
4057576,14444,065,2,765400504,2,11
4057577,14445,090,1,765400604,1,21
4057578,14445,090,1,765400604,2,21
4057579,14446,000,2,765401003,1,23
4057580,14446,025,2,765401003,2,12
4057581,14447,050,1,765400502,1,11
4057582,14447,025,2,765400502,1,11
4057583,14447,060,1,765400502,2,11
4057584,14448,030,2,765400105,2,11
4057585,14449,075,2,765400105,2,21
4057586,14450,020,2,765400403,2,11
4057587,14451,025,1,765400901,2,12
4057588,14451,030,2,765400901,1,11
4057589,14452,005,2,765400403,1,23
4057590,14452,050,1,765400403,1,12
4057591,14452,045,1,765400403,2,12
4057592,14453,020,2,765401005,1,22
4057593,14453,020,2,765401005,2,11
4057594,14454,025,2,765400601,1,11
4057595,14454,050,2,765400601,2,11
4057596,14455,075,1,765400305,1,21
4057597,14455,065,1,765400305,2,21
4057598,14456,050,2,765400502,1,11
4057599,14457,060,1,765400105,1,21
4057600,14457,060,1,765400105,2,21
4057601,14458,020,2,765401005,1,12
4057602,14459,035,2,765400701,1,11
4057603,14460,030,2,765400404,1,11
4057604,14461,025,2,765400201,1,11
4057605,14462,055,1,765401005,1,25
4057606,14463,020,2,765400405,1,22
4057607,14464,075,1,765400102,2,21
4057608,14464,080,1,765400102,1,21
4057609,14465,065,2,765400104,1,21
4057610,14466,025,2,765400106,2,11
4057611,14467,015,2,765400402,1,22
4057612,14468,020,2,765400404,2,22
4057613,14469,035,1,765400306,1,11
4057614,14469,065,1,765400306,2,21
4057615,14470,025,2,765400103,2,11
4057616,14471,020,2,765400101,1,11
4057617,14472,025,2,765401002,1,12
4057618,14473,035,1,765400502,1,11
4057619,14473,000,2,765400502,2,23
4057620,14473,040,1,765400502,2,24
4057621,14473,005,2,765400502,1,23
4057622,14474,040,2,765400306,2,11
4057623,14474,005,2,765400306,1,23
4057624,14474,020,2,765400306,2,11
4057625,14475,035,1,765400501,2,12
4057626,14475,035,1,765400501,1,11
4057627,14476,040,1,765400404,2,11
4057628,14476,010,2,765400404,1,22
4057629,14476,045,1,765400404,1,11
4057630,14477,050,1,765400601,2,11
4057631,14477,055,1,765400601,1,11
4057632,14478,015,2,765400502,1,11
4057633,14479,085,2,765400103,1,21
4057634,14480,020,2,765400203,2,22
4057635,14481,065,2,765400204,2,21
4057636,14482,045,1,765400501,2,11
4057637,14482,055,1,765400501,1,11
4057638,14483,030,1,765400303,2,11
4057639,14484,040,2,765400103,1,11
4057640,14485,015,2,765400101,1,22
4057641,14486,080,1,765400802,1,21
4057642,14486,075,1,765400802,2,21
4057643,14487,050,1,765400101,1,11
4057644,14487,015,2,765400101,2,22
4057645,14487,050,1,765400101,2,11
4057646,14488,055,1,765400602,1,11
4057647,14488,020,2,765400602,2,22
4057648,14488,050,1,765400602,2,21
4057649,14489,025,2,765400305,1,12
4057650,14490,025,2,765400106,2,11
4057651,14491,030,2,765400303,2,22
4057652,14491,000,2,765400303,1,23
4057653,14491,005,2,765400303,1,23
4057654,14492,010,2,765400303,1,23
4057655,14492,040,2,765400303,2,11
4057656,14493,050,2,765400101,2,11
4057657,14494,040,2,765401002,2,11
4057658,14495,045,1,765400602,2,11
4057659,14495,045,1,765400602,1,11
4057660,14495,060,1,765400602,1,11
4057661,14495,020,2,765400602,2,11
4057662,14496,020,2,765400604,2,11
4057663,14497,020,2,765400501,2,22
4057664,14498,035,1,765401002,1,11
4057665,14498,045,1,765401002,2,11
4057666,14498,005,2,765401002,2,23
4057667,14499,045,1,765400404,2,11
4057668,14499,045,1,765400404,1,11
4057669,14499,015,2,765400404,2,22
4057670,14500,075,2,765400105,2,21
4057671,14501,000,2,765400404,2,23
4057672,14501,040,1,765400404,1,11
4057673,14501,010,2,765400404,2,23
4057674,14501,035,1,765400404,2,11
4057675,14502,045,2,765400103,1,11
4057676,14503,060,1,765400201,1,21
4057677,14503,030,2,765400201,1,12
4057678,14503,060,1,765400201,2,21
4057679,14504,035,2,765400303,2,11
4057680,14505,020,2,765400103,2,22
4057681,14505,020,2,765400103,2,22
4057682,14506,080,2,765400104,1,21
4057683,14507,025,2,765400405,2,11
4057684,14508,040,2,765400303,1,12
4057685,14509,035,2,765400103,1,11
4057686,14510,030,1,765400301,1,11
4057687,14510,000,2,765400301,2,23
4057688,14510,025,1,765400301,2,11
4057689,14511,020,2,765400201,1,22
4057690,14511,020,2,765400201,2,11
4057691,14512,015,2,765400203,1,12
4057692,14513,070,2,765400105,1,21
4057693,14514,065,1,765400504,2,21
4057694,14514,080,1,765400504,1,21
4057695,14515,015,2,765400601,1,22
4057696,14515,010,2,765400601,2,23
4057697,14515,045,2,765400601,2,11
4057698,14516,015,2,765400405,1,22
4057699,14516,020,2,765400405,1,22
4057700,14516,020,2,765400405,1,22
4057701,14517,015,2,765400202,2,22
4057702,14518,020,1,765400103,1,22
4057703,14518,020,1,765400103,2,22
4057704,14519,075,2,765400404,2,21
4057705,14520,045,1,765400101,2,11
4057706,14521,025,2,765400203,2,11
4057707,14522,045,1,765400502,2,11
4057708,14522,055,2,765400502,1,11
4057709,14523,015,2,765400103,2,22
4057710,14524,035,1,765400701,1,11
4057711,14524,000,2,765400701,2,23
4057712,14524,030,1,765400701,2,12
4057713,14525,070,2,765400203,2,21
4057714,14526,040,2,765400702,1,11
4057715,14527,070,1,765401001,2,21
4057716,14527,055,1,765401001,1,11
4057717,14528,045,2,765400202,2,25
4057718,14529,010,2,765400403,2,23
4057719,14529,050,1,765400403,2,11
4057720,14529,045,1,765400403,1,11
4057721,14530,055,2,765400306,2,11
4057722,14531,030,2,765400106,1,25
4057723,14532,020,2,765400901,2,25
4057724,14532,060,1,765400901,2,12
4057725,14532,055,1,765400901,1,11
4057726,14533,065,2,765400702,1,21
4057727,14534,025,1,765400402,2,11
4057728,14534,025,1,765400402,1,11
4057729,14534,000,2,765400402,2,23
4057730,14535,015,2,765400204,2,22
4057731,14536,025,2,765400901,2,12
4057732,14537,040,2,765400104,2,11
4057733,14538,050,1,765400306,1,11
4057734,14538,020,2,765400306,2,11
4057735,14538,050,1,765400306,2,24
4057736,14538,015,2,765400306,1,25
4057737,14538,005,2,765400306,1,23
4057738,14539,080,2,765400902,2,21
4057739,14540,020,2,765400604,2,11
4057740,14541,015,2,765401005,1,12
4057741,14542,070,1,765400203,2,21
4057742,14542,070,1,765400203,1,21
4057743,14543,070,2,765400203,2,21
4057744,14544,040,2,765400201,1,11
4057745,14544,010,2,765400201,1,23
4057746,14545,065,2,765400702,2,21
4057747,14546,050,2,765400403,2,11
4057748,14546,005,2,765400403,2,23
4057749,14547,015,2,765400202,2,11
4057750,14548,060,2,765400902,1,11
4057751,14549,020,2,765400105,2,22
4057752,14549,020,2,765400105,2,11
4057753,14550,055,2,765400105,1,11
4057754,14551,070,2,765400502,2,21
4057755,14552,035,1,765400502,2,11
4057756,14552,005,2,765400502,1,23
4057757,14552,030,1,765400502,1,11
4057758,14552,000,2,765400502,1,23
4057759,14553,020,1,765400403,1,11
4057760,14553,020,1,765400403,1,11
4057761,14554,065,2,765400303,1,21
4057762,14555,020,2,765400403,2,11
4057763,14556,020,2,765400201,2,22
4057764,14557,040,1,765400304,1,11
4057765,14557,035,1,765400304,2,11
4057766,14558,005,2,765401001,1,23
4057767,14558,035,2,765401001,2,12
4057768,14559,020,1,765401004,2,11
4057769,14559,025,1,765401004,1,11
4057770,14560,025,2,765400102,1,11
4057771,14561,020,2,765400402,2,11
4057772,14562,090,2,765400404,2,11
4057773,14563,025,1,765400303,2,11
4057774,14563,030,1,765400303,1,12
4057775,14564,020,1,765401002,1,12
4057776,14564,015,1,765401002,2,22
4057777,14565,035,2,765401003,2,11
4057778,14566,045,2,765400601,2,11
4057779,14567,020,2,765400401,2,11
4057780,14568,025,2,765401005,1,11
4057781,14569,020,1,765400103,2,11
4057782,14570,060,2,765400802,2,24
4057783,14570,000,2,765400802,2,23
4057784,14571,045,2,765400901,2,11
4057785,14571,045,2,765400901,2,11
4057786,14572,055,2,765401002,1,21
4057787,14573,020,2,765400604,2,11
4057788,14573,020,2,765400604,2,22
4057789,14574,020,2,765400103,2,11
4057790,14575,035,2,765400106,1,11
4057791,14576,060,1,765400404,2,21
4057792,14576,060,1,765400404,1,21
4057793,14577,050,1,765401005,2,11
4057794,14577,055,1,765401005,1,11
4057795,14578,050,2,765400601,1,11
4057796,14579,065,1,765400305,1,11
4057797,14579,060,2,765400305,2,11
4057798,14580,030,1,765400103,1,11
4057799,14580,030,1,765400103,2,11
4057800,14581,020,2,765400502,2,22
4057801,14582,020,2,765400403,1,22
4057802,14582,045,1,765400403,1,11
4057803,14582,040,1,765400403,2,24
4057804,14583,050,2,765400405,2,11
4057805,14584,070,2,765400305,2,21
4057806,14585,055,1,765400103,2,11
4057807,14585,055,1,765400103,1,11
4057808,14585,020,1,765400103,1,11
4057809,14586,070,1,765400301,1,11
4057810,14586,065,1,765400301,2,21
4057811,14587,015,2,765400201,1,22
4057812,14588,030,2,765400304,2,11
4057813,14589,015,2,765400305,1,22
4057814,14590,015,2,765400405,1,22
4057815,14590,040,1,765400405,2,12
4057816,14590,045,1,765400405,1,11
4057817,14591,035,2,765400103,2,11
4057818,14592,015,2,765400202,2,12
4057819,14593,075,1,765400402,2,21
4057820,14593,075,1,765400402,1,21
4057821,14594,025,2,765400602,2,11
4057822,14595,035,1,765400304,2,11
4057823,14595,000,2,765400304,2,23
4057824,14595,025,1,765400304,1,11
4057825,14596,030,2,765400106,1,11
4057826,14596,025,2,765400106,2,22
4057827,14597,025,2,765400204,2,11
4057828,14598,020,1,765400102,1,11
4057829,14598,030,1,765400102,2,11
4057830,14598,000,2,765400102,1,23
4057831,14599,030,1,765400201,1,11
4057832,14599,035,1,765400201,2,11
4057833,14600,025,1,765400403,1,11
4057834,14601,015,2,765400601,1,22
4057835,14601,050,2,765400601,2,11
4057836,14602,040,2,765400305,2,11
4057837,14603,020,2,765400202,1,22
4057838,14604,020,2,765400103,1,11
4057839,14605,020,2,765400203,1,22
4057840,14606,030,1,765401003,2,11
4057841,14606,035,1,765401003,1,11
4057842,14607,025,2,765400303,2,11
4057843,14607,020,2,765400303,2,11
4057844,14607,055,1,765400303,2,25
4057845,14608,070,1,765401005,1,21
4057846,14608,070,1,765401005,2,21
4057847,14609,040,2,765400203,2,25
4057848,14610,020,2,765400601,2,22
4057849,14611,045,2,765400103,2,11
4057850,14611,010,2,765400103,2,23
4057851,14612,020,2,765400102,1,22
4057852,14613,025,1,765400201,2,11
4057853,14613,040,1,765400201,1,11
4057854,14614,030,1,765400404,1,11
4057855,14614,030,1,765400404,2,11
4057856,14615,000,2,765401005,1,23
4057857,14615,010,2,765401005,1,23
4057858,14615,010,2,765401005,1,22
4057859,14615,010,2,765401005,1,23
4057860,14615,050,1,765401005,1,11
4057861,14615,010,2,765401005,1,23
4057862,14615,035,1,765401005,2,24
4057863,14616,020,2,765400106,2,22
4057864,14616,020,2,765400106,2,22
4057865,14616,020,2,765400106,2,22
4057866,14617,025,1,765401004,1,11
4057867,14617,020,1,765401004,2,11
4057868,14618,040,2,765400601,1,11
4057869,14619,030,2,765400203,2,11
4057870,14619,000,2,765400203,1,23
4057871,14620,005,2,765400601,1,23
4057872,14620,045,1,765400601,1,11
4057873,14620,010,2,765400601,1,23
4057874,14620,035,1,765400601,2,11
4057875,14621,060,2,765400202,2,21
4057876,14622,015,1,765400203,1,22
4057877,14622,015,1,765400203,2,22
4057878,14623,010,2,765400403,1,22
4057879,14623,035,1,765400403,2,11
4057880,14623,005,2,765400403,2,23
4057881,14623,040,1,765400403,1,11
4057882,14624,000,2,765400902,2,23
4057883,14624,035,1,765400902,2,11
4057884,14624,045,1,765400902,1,11
4057885,14624,000,2,765400902,1,23
4057886,14625,085,2,765400202,2,21
4057887,14626,030,1,765400104,1,11
4057888,14626,015,1,765400104,2,22
4057889,14627,035,1,765400902,2,11
4057890,14627,040,1,765400902,1,11
4057891,14627,000,2,765400902,2,23
4057892,14628,060,2,765400305,2,25
4057893,14629,085,2,765400601,2,21
4057894,14630,000,2,765400901,1,23
4057895,14630,025,1,765400901,2,11
4057896,14630,035,1,765400901,1,12
4057897,14631,030,2,765400405,1,11
4057898,14632,080,1,765400902,2,21
4057899,14632,085,1,765400902,1,21
4057900,14633,030,1,765400405,1,11
4057901,14633,030,1,765400405,2,11
4057902,14633,000,2,765400405,1,23
4057903,14634,020,2,765400203,1,22
4057904,14635,025,2,765400204,1,11
4057905,14635,025,1,765400204,2,11
4057906,14636,050,1,765401004,2,11
4057907,14636,040,1,765401004,1,25
4057908,14637,040,2,765401002,2,11
4057909,14638,015,2,765400103,1,22
4057910,14639,035,1,765400901,1,12
4057911,14639,000,2,765400901,2,23
4057912,14639,000,2,765400901,1,23
4057913,14639,025,1,765400901,2,11
4057914,14640,020,2,765400405,1,22
4057915,14641,000,2,765400306,1,23
4057916,14641,025,2,765400306,1,12
4057917,14642,020,2,765400106,1,11
4057918,14643,030,2,765400305,1,11
4057919,14644,015,2,765400604,2,22
4057920,14644,045,1,765400604,1,11
4057921,14644,015,2,765400604,2,22
4057922,14644,050,1,765400604,2,11
4057923,14644,010,2,765400604,1,23
4057924,14645,025,1,765401005,2,11
4057925,14645,020,1,765401005,1,11
4057926,14646,020,1,765400802,2,11
4057927,14646,065,1,765400802,1,21
4057928,14646,065,1,765400802,2,24
4057929,14646,025,1,765400802,1,11
4057930,14647,025,2,765400604,1,22
4057931,14648,025,1,765400402,1,11
4057932,14648,020,1,765400402,2,22
4057933,14649,030,2,765401004,1,11
4057934,14650,020,1,765400201,2,11
4057935,14650,025,1,765400201,1,11
4057936,14651,015,2,765400202,2,22
4057937,14652,060,2,765400405,2,11
4057938,14653,025,2,765400404,1,11
4057939,14654,015,2,765400202,1,22
